id_candidato,nombre_completo_limpio,sexo_genero,partido,cargo,entidad,eleccion,experience_sector_dominant,total_public_experience_years,total_private_experience_years,economic_axis,social_axis
9221630,José Alberto de Sancristóbal León,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9221632,Gladys Mejía Rodríguez,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9221642,Audelia Esthela Villarreal Zavala,F,PAN,Cámara de Diputados,NA,Primera Minoría,Sin Experiencia Detectada,0,0,,
9221710,Laura Susana Martínez Cárdenas,F,PAN,Cámara de Diputados,NA,Primera Minoría,Mixto,1,1,,
9221778,Senador Arturo Álvarez Angli,M,PRI,Cámara de Diputados,NA,Primera Minoría,Público,18,14,,
9221854,Senador José Antonio Aguilar Castillejos,M,MORENA,Cámara de Diputados,Chiapas,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9221866,Senador Reyes Flores Hurtado,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Privado,5,16,,
9221910,Concepción Rueda Gómez,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Privado,12,15,,
9222071,Brenda Lizeth Córdova Buzani,F,PAN,Cámara de Diputados,NA,Representación Proporcional,Mixto,10,10,,
9222075,Mónica Janette Palomarez Ching,F,PAN,Cámara de Diputados,NA,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9222101,Cecilia Sofía Robledo Suárez,F,PAN,Cámara de Diputados,NA,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9222141,Ángelo Gutiérrez Hernández,M,PAN,Cámara de Diputados,NA,Representación Proporcional,Privado,12,14,,
9222153,Armando Avilés García,M,PAN,Cámara de Diputados,NA,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9222167,Reynalda Berenice Castro,F,PRI,Cámara de Diputados,NA,Representación Proporcional,Mixto,13,13,,
9222381,Enrique Israel Medina Torres,M,MC,Cámara de Diputados,NA,Representación Proporcional,Privado,5,7,,
9222421,Miriam Alejandra Cedillo Conde,F,MC,Cámara de Diputados,NA,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9222491,Jorge Ariff Marave Sánchez,M,MORENA,Cámara de Diputados,NA,Representación Proporcional,Mixto,1,1,,
9222517,Carlos Alberto Vega Celorio,M,MORENA,Cámara de Diputados,NA,Representación Proporcional,Mixto,4,4,,
9222561,Talía del Carmen Vázquez Alatorre,F,MORENA,Cámara de Diputados,NA,Representación Proporcional,Mixto,11,11,,
9222603,Gustavo Armendariz Viramontes,M,PRD,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222637,Luis Carlos González Nuñez,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222643,Eduardo Humberto Gameros Gardea,M,MC,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222647,Sergio Borja Castillo,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222669,Víctor Manuel Mendoza Acevedo,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222679,Pedro Arredondo Muñoz,M,MC,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222681,Osvaldo García Arteaga,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222683,Blanca Marcia Chacón Hernández,F,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222685,José Ricardo Narváez Martínez,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222689,Adriana Alejandra del Río Hinojosa,F,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222695,Susana Bermudez Cano,F,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222697,Adriana Bustos Rodríguez,F,PRD,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222703,Ramiro Zaragoza Ramírez,M,PRD,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222705,Guadalupe Monserrat Mendoza Cano,F,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222707,Ricardo Andrés Herrejón Catala,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222711,María del Refugio Oros Reyes,F,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222713,Marco Antonio Isaac González,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222715,Salvador García Arenas,M,MC,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222719,Elsa Noemi Mayorga Ochoa,F,MC,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222727,Paz Rebeca Padilla Jiménez,F,MC,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222737,Francisco Perales Jacobo,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222741,Santiago Ledezma Orozco,M,MC,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222775,Marco Antonio Bastida Bastida,M,PRD,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222785,Jorge Alberto Arrambide Montemayor,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222791,Julio César Alvarado Mendoza,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222811,Maricela González Juárez,F,MC,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222839,Gricelda Otero Hernández,F,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222845,Raúl Jaíme Pérez,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222847,Gabriela Castro Jasso,F,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222859,Raúl Iván López Guzmán,M,PRD,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222865,Zaira Rivera Hervert,F,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222871,Manuel Canales Bermea,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222887,Armando Fernández de la Cruz,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222907,Ana Gabriela Pantoja Andrade,F,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222947,Liliana García Albores,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222948,Álvaro Chanona Borges,M,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222952,Jorge Arturo Valdés Flores,M,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222968,Verónica Bustamante Martínez,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222970,Juan Javier Calva Hernández,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222972,Gerardo Vallejo Rodríguez,M,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222976,Gabriela Romero Martínez,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222978,Óscar Bernache Domínguez,M,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222980,Erika Nayat Montes Casillas,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222982,Eloisa Micaela Montaño Covarrubias,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222986,Luis Daniel Reyes Amezaga,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222998,Alicia Torres San Juan,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223002,María del Rosario Rojas Martínez,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223006,Maribel Flores García,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223010,Salvador Montes Villalba,M,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223012,Sandino Luna Almeida,M,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223014,Lucero Ramírez Ramírez,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223016,María Ernestina Sarmiento Guevara,F,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223026,Mario Héctor Mojica Escalante,M,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223028,Elizabeth Figueroa Elguera,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223034,Fredy de Jesús Castro Guevara,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223038,Bulmaro Muñiz Olmedo,M,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223040,Gregorio Ruano Alcaráz,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223044,Gelacio Velazquez Hernández,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223048,Carina López Ayála,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223050,Ma. Guadalupe Loredo Gonzáles,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223052,Luis Eduardo Durán García,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223054,María de la Luz Rubio González,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223056,Flora Cervantes Reyes,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223060,Elena Laura Flores Martínez,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223062,María de Lourdes Ríos García,F,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223066,Apolinar Zúñiga Quijada,M,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223068,Karla Ivette Calva Alemán,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223072,Guillermo Díaz González Flores,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223076,Teresa Escobar Briones,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223078,Natalia Benitez Torres,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223082,Gabriela Hernández Cruz,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223084,Karla Paola Peniche Rodríguez,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223086,José Francisco Lara Hernández,M,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223088,José Antonio García Hernández,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223090,Katia González Hernández,F,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223094,José Daniel Alfonso Hernández Ramírez,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223096,Luis Miguel Rodríguez Hernández,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223098,Brenda Anahi García Díaz,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223104,Korina Angélica Esquinca González,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223108,María del Pilar Terrón Ramírez,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223110,Luis Osvaldo López Dotor,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223112,Pedro Eduardo Pineda Delgado,M,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223114,Gabriela Guadalupe Martínez Maldonado,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223116,Juan Gabriel Méndez González,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223118,José Guadalupe González Vargas,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223120,Jaime Gonzalo Vargas Álvarez,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223122,Gabriel Torres Dueñas,M,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223126,Felipe Vidal Gómez,M,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223132,María Imelda Agustina Yescas Ruíz,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223134,Iván Morales Velasco,M,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223138,Diana Laura Zamora Orihuela,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223140,Humberto Soberano Ramírez,M,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223142,Indalecio Cortes Gamez,M,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223144,Rosa Mayra García Arellano,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223148,Giselle García Ibarra,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223150,María de Jesús Juárez García,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223152,Miguel Angel Cuin Simon,M,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223154,Ruth Yolotli Manríquez López,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223162,Genaro Maya Talavera,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223164,Omar Alfonso Barrera Hernández,M,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223166,Esmeralda Flores Carranza,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223168,Erika Hernández Gordillo,F,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223170,Alejandro Rondín Cruz,M,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223172,Óscar Mejía García,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223174,Francisco Jiménez López,M,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223182,María Fernanda Barbosa Sosa,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223184,Dalia Leticia López Herrera,F,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223186,Joel Javier Nicolás,M,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223188,Rigoberto Quecha Molina,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223192,María Antonia Pineda Ruiz,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223194,Gonzalo Jesús Aquino Ramírez,M,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223196,Yesenia Ríos Ruiz,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223198,Azael Jacinto García,M,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223206,María Isabel Torres Bravo,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223210,Iztac Hernández Quiterio,M,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223212,Eloy Acata Martínez,M,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223214,Marisol Prieto Avendaño,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223218,Esperanza Estela Chilaca Muñoz,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223220,Mario Enrique Aguilar Caldelas,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223226,Carolina Gaspar Ramírez,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223230,Isela Betzabe Zetina Molina,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223232,Erika Edith López Lara,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223234,Ruby Marivel Canto Rosado,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223256,Willian Demirel Salazar Serrano,M,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223260,Guadalupe Raquel de la Paz Aguirre,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223262,Amalia García Martínez,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223270,Marina Gómez Sánchez,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223272,Ramón Ángel Valdez Mendoza,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223278,Rosa Carmina Ruiz Millán,F,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223280,Dolores del Carmen Zubieta Ruiz,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223282,María Reyna Rangel Izquiero,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223286,Luis Arcadio Gutiérrez León,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223288,Maria Luisa Somellera Corrales,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223290,David Eduardo León Romero,M,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223298,Erika Georgina Lara Vazquez,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223304,Juan Dionisio Cruz Guerrero,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223308,Juan Antonio Martínez Cerón,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223310,Luis Antonio Herrera Pérez,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223318,Santa Verónica Marquez Domínguez,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223324,Ricardo Cabañas Vázquez,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223330,María Laura García Gómez,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223332,Guillermo Fernández Sánchez,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223334,Celica Segura Toledo,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223338,Ramón Pino Méndez,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223342,Nury Yareli Aguilar Morales,F,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223346,Abel Maza Domínguez,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223348,Feliciano Romero Martinez,M,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223350,Andrea Doria Ortiz Aguirre,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223354,Amalia Román Longoria,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223358,Miguel Jaquez Salazar,M,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223360,Rumaldo Ortiz Herrera,M,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223442,Cynthia del Carmen Molano Serna,F,PANAL,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223496,Rogelio Enrique Valdez Valdez,M,PRI,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223566,Rigoberto López Rivera,M,PRI,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223618,Rodolfo Isaac Monsivais Morquecho,M,PVEM,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223678,Ana Yajaira Félix Rivera,F,PVEM,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223736,Elizabeth Guzmán Argueta,F,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223738,Yalia Naharai Romero Chavez,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223740,Daniela Beatriz Cabrera Fernández,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223742,César Omar Peña Ibarbol,M,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223744,Luis Armando Domínguez Prado,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223748,Ma. Esperanza Ortiz Rodríguez,F,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223752,María Gisela Alejandra Parra Flores,F,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223754,Rebeca Lidia García Vallejo,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223756,Juan Hugo López Flores,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223762,Perla Elizabeth Carrizales Cárdenas,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223764,Rogelio Reséndiz Acevedo,M,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223766,Adelina Alcántara Plata,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223780,Wilberth Antonio Cach Yah,M,PRI,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223824,Genaro Ibáñez Martínez,M,MORENA,Cámara de Diputados,NA,Representación Proporcional,Mixto,12,12,,
9223848,Isaías Gómez Vences,M,MORENA,Cámara de Diputados,NA,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9223862,Sonia Edith Arévalo Flores,F,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223902,Lidia Beatríz Herrera Romero,F,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223920,Alejandro Mendoza Olvera,M,PRD,Cámara de Diputados,NA,Representación Proporcional,Mixto,3,3,,
9223925,María Concepción Franco Rodríguez,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223926,Virginia Merino García,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9227191,Arnulfo Federico Vargas Gómez,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9227209,David Emiliano Hernández Villela,M,PVEM,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9227212,Jesús Andrés Acosta Moyron,M,PT,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9227218,Sandra Galván Cervantes,F,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9227220,Martha Elena Romero Siekman,F,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9227237,Grisel Okairi Cutz Gómez,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9227239,Laura Eréndira Pérez Flores,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9227240,Micaela Peñate Montejo,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9227242,Micaela Pérez González,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9227245,Fernando Sandoval Palacios,M,PRI,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9227247,Raúl Rojas Ramírez,M,PVEM,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9227253,Benita Coctololo Nava,F,PRD,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9227257,Diana Carmona Martínez,F,PVEM,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9227259,Any Sánchez Pineda,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
